-0.0051763,0.011007,-0.0099144,0.0068516,0.0042384,-0.002042,0.0074415,0.0161,-0.0049903,-0.0053585,0.010213,0.0063926,0.0055683,-0.016805,-0.0029513,-0.0094399,0.0039369,-0.010985,0.0069389,0.0017555,0.0030004,-0.0069563,-0.0050587,0.017362,0.00095759,-0.01972,-0.0083943,0.0092314,-0.011336,0.02389,0.023837,0.0099122,0.023873,-0.0015969,0.0050483,-0.016244,-0.0053954,0.0014161,-0.016752,0.0091988,0.018776,-0.0014815,-0.0098346,-0.016773,0.0051808,0.013983,-0.0042062,0.011549,0.010241,0.012411,0.013376,0.020397,-0.014624,-0.0007111,0.0021287,-0.0051903,0.00083284,-0.014026,-0.0093277
0.001381,-0.003425,0.0060443,-0.010298,0.0010153,-0.0035615,0.0061045,-0.0056201,-0.011367,-0.011837,0.0049062,-0.014915,-0.011406,0.0051643,0.0093347,0.0071688,-0.00053201,-0.0074742,-0.0095248,0.010011,-0.0066747,0.011894,0.0099236,-0.0041429,-0.032258,-0.0089156,-0.026579,0.00069298,0.01503,0.0086788,0.011047,0.029673,-0.017019,0.017948,0.011104,-0.0087906,0.0019374,0.0026414,0.0023495,-0.024353,-0.0074122,-0.032528,-0.019097,0.017682,-0.02454,-0.0052654,0.0053505,-0.0068478,-0.0086411,-0.022562,0.0055292,-0.014322,0.0034657,0.011876,0.013973,-0.0086702,0.004074,0.0050935,0.0091173
0.0058626,-0.001653,0.0040206,-0.001019,-0.0026233,0.0001743,0.0029549,-0.0055894,0.0048983,0.003449,0.0075154,-0.0057539,0.0055216,-0.00202,0.01548,0.022594,0.001572,0.0053031,-0.0073053,0.011379,0.0088162,-0.0032217,0.0024061,-0.0089346,-0.026929,0.00010287,-0.0078564,0.016757,-0.0084463,0.001552,0.014972,-0.0042179,-0.00066365,0.020713,-0.0067068,0.0055463,-0.007864,-0.0060207,0.0018349,0.003962,-0.0056565,-0.00077619,-0.0024785,-0.0016543,8.5074e-05,0.0038774,0.013451,-0.0059433,0.001369,-0.012377,0.0077682,-0.0062574,0.014479,-0.0075924,-0.0011345,-0.018161,0.0023149,-0.017295,-0.00022817
-0.0010427,0.00072647,0.015975,0.0095097,0.0028866,-0.016735,0.0042399,0.00076153,0.015204,0.01625,-0.0049841,0.0046496,-0.016461,0.0091822,0.014464,0.02375,0.0085478,0.023156,0.014391,-0.0026671,-0.00077302,-0.010424,0.00037104,-0.010599,0.029827,0.0017004,-0.0034928,0.0061398,0.014946,0.0019161,-0.014774,0.013254,0.010172,0.014011,0.00070499,-0.0053298,0.02905,0.0080722,-0.021016,-0.026342,-0.00025579,-0.019805,0.0058403,-0.0018003,0.0086364,0.019039,0.0087993,-0.0048987,-0.023856,0.0029653,0.010057,0.011277,0.0068348,0.0044458,-0.023288,-0.0080796,-0.013985,-0.019597,0.01133
0.015547,-0.013021,0.016455,-0.0088388,0.002522,0.0042525,-0.003054,-0.0025817,-0.0095841,0.0049053,-0.008576,-0.018127,-0.010595,-0.013181,-0.014573,0.0096974,-0.00095307,0.015354,0.0015301,0.00012328,0.015397,-0.0088921,0.019739,0.00087958,0.02681,-0.015788,-0.009343,0.0061905,0.028292,-0.018999,0.010585,0.0079785,0.0097017,0.0071985,-0.0086017,0.0052226,-0.0047049,0.0041783,0.019926,-0.0010974,-5.8191e-05,-0.010822,0.0066658,-0.0064206,-0.011188,0.012262,0.0071766,0.0087108,0.0025661,0.0053484,-0.0026128,-0.00041762,-0.0039607,0.01214,0.0058081,0.0032766,-0.003153,0.00047357,0.011236
0.0068739,0.0013828,0.014746,0.002492,-0.0010072,-0.0072772,-0.018701,-0.0026978,0.0091219,0.028299,-0.018447,0.010656,-0.008916,-0.0057015,0.019397,0.000469,-0.00017623,0.005281,-0.0059362,-0.011171,0.020704,-0.0043857,0.011302,0.0031634,0.010955,-0.0055314,-0.023631,0.0073982,-0.018673,0.0066365,-0.0016079,0.022557,0.049695,-0.0033896,0.008483,0.010896,-0.0047476,0.0049272,-0.013211,-0.011417,-0.0027813,-0.022712,-0.010982,-0.0052777,0.0037737,-0.018146,-0.0049188,-0.0070295,0.014347,-0.0056002,0.00072832,0.0092077,0.01387,0.0018576,-0.015759,0.0072396,0.0073671,-0.013764,0.01143
0.011362,-0.011106,-0.0011052,0.0083942,-0.0037023,0.0054651,-0.0093761,0.0014863,0.0036757,0.0071096,0.0074487,0.0089721,-0.014237,-0.014438,-0.008449,0.010958,0.0031496,0.0038141,0.010115,-0.012753,-0.0045263,0.010696,-0.020272,0.0076101,0.0039159,-0.0081287,0.0028168,-5.4278e-05,0.0040125,0.025026,-0.0019604,0.011694,-0.005944,0.0021574,-0.00033178,0.0085156,-0.0088979,-0.0063124,-0.011352,0.0071619,-0.012416,-0.025879,-0.0034283,-0.0011193,-0.019404,0.006124,0.010695,-0.0018197,0.0047091,0.0015644,-0.005271,0.003049,-0.0090954,-0.0090526,0.012088,-0.0056857,-0.0040258,-0.013628,0.013578
0.0024055,0.0051449,0.0064441,-0.0031927,-0.0036909,-0.0035057,0.0047737,-0.0032256,0.011091,0.0061406,0.0028671,-0.010147,-0.014738,0.016403,-0.019907,0.0096985,0.018541,0.018797,0.013498,-0.0039093,0.018749,0.0038075,0.00055673,0.0036267,-9.2359e-05,-0.0063016,-0.021858,0.0025823,0.002076,-0.0012929,0.0020238,0.00116,0.019748,0.0039056,0.0084825,-0.0081269,-0.01718,0.0011844,0.010013,0.0070878,0.00091681,-0.00085285,-0.0077294,-0.016062,-0.011712,-0.007098,0.010268,-0.0042771,-0.013229,-0.0028746,-0.0037811,0.022497,0.0044887,0.0039373,-0.0039939,0.0035088,0.01199,-0.006409,-0.022283
-0.0027846,-0.0089487,0.010769,-0.010726,0.0045095,-0.0050628,0.00099551,0.0078773,0.014654,0.014219,-0.013544,-0.021204,0.0085334,-0.01119,-0.0015525,-0.003974,-0.00090856,0.013303,0.0090633,0.0024489,0.015482,-0.00054446,-0.0088435,0.005091,-0.020016,0.0028716,0.0051533,0.0032926,-0.012744,0.011875,0.031334,0.014382,0.0030845,0.015958,-0.0086689,-0.011444,0.017552,-0.0030111,-0.0028001,-0.014227,0.0023819,0.019877,-0.006751,-0.0010357,-0.0096787,-0.0028031,-0.0027542,-0.0089731,-0.0053141,0.0055626,-0.026214,0.013296,-0.0075394,-0.014726,-0.011277,-0.0019517,0.026425,0.010686,-0.02512
-0.00016422,-0.00073052,-0.0017088,0.0034856,0.00012609,0.0057044,0.0010296,0.00025278,0.0078821,0.00066713,-0.01624,0.012842,-0.00011261,-0.0076542,-0.001592,-0.0015542,0.030375,-0.0066172,0.014827,0.011283,0.0024163,0.0025836,0.016854,-0.0316,0.0089446,-0.0076031,0.020577,-0.0078042,-0.0074521,-0.015855,0.017958,-0.012946,0.0052344,0.00028597,0.0067677,0.0060108,-0.0091513,0.0054253,0.0064012,0.016024,-0.020124,-0.010119,-0.0011749,0.018577,0.0042473,0.0039478,0.019501,0.003918,0.011853,-0.010317,-0.014842,0.012396,-0.0085148,-0.017183,0.0026274,-0.014154,-0.0079373,-0.0055414,-0.0074356
